field1,field2,field3,field4,field5,field6,X_impact
1.9105,0.0,1.0637,2.6813,2.4687,-4.8383,2.58256
2.5991,1.1002,0.0,1.9948,-1.1707,-2.5687,-1.25212
0.60103,0.0,1.964,2.268,2.4947,-0.55866,2.85529
2.4919,1.9942,0.0,0.7749,-3.9312,-1.2914,-3.9913
0.5897,2.3884,1.9996,0.0,-1.0834,4.3784,-1.13476
1.32,2.7448,1.9082,0.0,-1.9032,3.0318,-1.94657
1.1297,0.0,1.9996,2.5823,2.2731,-1.0384,2.35198
0.0,1.9839,2.128,0.21729,0.41656,4.6794,0.28451
0.0,1.4967,2.8076,1.7969,3.0381,2.4183,2.92291
0.12962,2.0613,1.9749,0.0,-0.25325,4.7697,-0.27141
1.9861,2.5559,0.8985,0.0,-3.6763,1.4188,-3.53684
1.5685,0.0,1.8385,2.8089,2.4195,-1.9583,2.47925
2.1269,0.33851,0.0,1.9461,-0.36202,-2.8635,-0.41065
1.4108,0.0,1.982,2.7111,2.0225,-1.2381,2.13458
0.56421,2.3512,1.9991,0.0,-0.88638,3.8577,-0.95341
0.55798,2.3428,1.9983,0.0,-0.85121,3.7681,-0.91742
0.0,1.8118,2.7929,1.4091,2.5813,3.5013,2.38457
1.4465,0.0,1.7301,2.812,4.096,-3.3221,4.20419
1.5536,2.8239,1.6986,0.0,-3.0299,3.3743,-3.08666
2.5765,0.86321,0.0,1.9632,-1.9472,-4.9685,-1.95218
0.0,1.9997,2.312,0.46362,0.9206,4.7387,0.69778
1.5257,2.8211,1.7113,0.0,-3.0598,3.5113,-3.13415
0.0,1.6804,2.8269,1.596,2.962,3.1541,2.82857
2.8247,1.6909,0.0,1.5585,-3.393,-3.0757,-3.388
0.0,1.7175,2.808,1.3946,3.9148,4.9596,3.6267
0.0,1.2558,2.7461,1.8741,3.8707,2.3995,3.78199
1.6692,2.8269,1.5842,0.0,-3.3333,3.1299,-3.31872
0.0,0.95248,2.6241,1.9448,4.853,2.1404,4.44058
2.697,1.9467,0.0,1.2153,-3.048,-1.6806,-3.03839
0.0,1.8233,2.8151,1.6022,1.9761,2.3496,1.83725
0.35256,0.0,1.9961,2.2335,4.8116,-0.70498,4.0405
2.7373,1.2204,0.0,1.8768,-2.475,-4.1141,-2.44621
2.7158,1.9775,0.0,1.4071,-2.0757,-1.2764,-2.18614
0.0,0.61459,2.3317,1.9898,2.9953,0.71386,3.20949
1.6257,0.0,1.0714,2.0876,0.53626,-1.039,0.59772
2.5792,0.92486,0.0,1.9777,-1.5623,-3.8613,-1.58049
2.773,1.812,0.0,1.2882,-4.6236,-3.1185,-4.59849
2.3557,0.58251,0.0,1.9987,-0.86973,-3.6917,-0.91897
1.9999,2.5666,1.1283,0.0,-2.1708,0.97888,-2.10399
2.4633,1.9918,0.0,0.68511,-4.7947,-1.4254,-4.48943
0.90358,2.5958,1.9581,0.0,-1.9774,4.8013,-2.04073
0.74622,0.0,1.4747,1.804,1.006,-0.37312,1.08473
2.3146,0.45854,0.0,2.0,-0.96709,-4.9888,-0.86844
0.0,0.70445,2.4407,1.9992,3.7827,1.1049,3.77615
2.6086,1.9671,0.0,0.97258,-3.9232,-1.698,-3.97261
1.733,2.8061,1.943,0.0,-1.2965,1.5557,-1.30913
0.0,0.77107,2.1794,1.8524,1.6125,0.46274,1.65525
1.9539,0.0,0.29815,2.1197,0.35256,-3.1193,0.45921
1.966,0.0,0.22934,2.104,0.33279,-3.7064,0.41926
1.7121,2.813,1.4336,0.0,-4.497,3.6655,-4.27328
0.0,1.5794,2.8281,1.539,4.7464,4.887,4.38226
1.6252,0.0,1.5041,2.8256,4.3778,-4.7795,4.3141
2.827,1.6606,0.0,1.7357,-2.3093,-2.4463,-2.23593
0.28148,0.0,1.4936,1.6119,1.2172,-0.14408,1.27247
0.98076,2.5938,1.98,0.0,-1.4739,3.4702,-1.55538
0.0,1.7925,2.7905,1.3644,2.9912,4.1216,2.82613
1.9919,0.0,0.88753,2.5391,1.2996,-3.4667,1.39065
2.4559,1.9999,0.0,0.79866,-3.0333,-0.97149,-3.18308
1.0453,2.5863,1.9935,0.0,-1.2101,2.7804,-1.22711
0.0,1.1183,2.6839,1.93,3.8814,2.0221,3.82153
0.21736,0.0,1.9339,2.0526,3.0193,-0.24606,3.40515
1.9874,1.9633,0.0,0.035888,-4.877,-0.071857,-3.81662
1.7489,0.0,1.5015,2.8151,2.8158,-3.3879,2.99375
0.0,1.4548,2.7858,1.8674,2.7488,1.9913,2.64727
2.6347,1.9552,0.0,1.0166,-3.9783,-1.8299,-4.01478
1.0881,0.0,1.9969,2.5294,2.0988,-0.89645,2.16245
2.5409,0.81996,0.0,1.9789,-1.652,-4.5603,-1.67003
1.0162,2.6468,1.9411,0.0,-2.0618,4.3874,-2.16627
1.5584,2.7868,1.9168,0.0,-1.5486,2.0765,-1.49914
1.305,2.7802,1.7956,0.0,-3.2798,4.7329,-3.31032
2.8031,1.4407,0.0,1.7832,-2.7464,-3.552,-2.77245
0.92781,2.5619,1.9881,0.0,-1.3619,3.4452,-1.43249
1.9849,2.6682,1.2628,0.0,-2.3418,1.2619,-2.28192
2.8284,1.6868,0.0,1.7014,-2.4135,-2.4404,-2.33001
0.0,1.699,2.8183,1.4749,3.531,4.1628,3.46014
2.4994,1.9854,0.0,0.73963,-4.8533,-1.5777,-4.53387
2.7305,1.1706,0.0,1.8657,-2.835,-4.8429,-2.82873
2.0,0.0,0.67439,2.4141,1.0029,-3.637,1.09063
1.9783,0.0,1.3999,2.713,1.2721,-2.0837,1.34371
1.9248,0.0,0.30091,2.0798,0.29591,-2.6743,0.40567
0.0,1.8152,2.7716,1.2858,3.081,4.59,2.84634
0.0,1.4668,2.8206,1.6661,4.733,4.0939,4.45132
1.9965,0.0,0.88945,2.5247,1.1809,-3.2032,1.25802
1.9972,2.2676,0.4095,0.0,-4.5347,0.76722,-3.87511
1.3465,2.7851,1.8037,0.0,-2.9342,4.1366,-3.04138
0.0,0.64489,2.3537,1.9928,3.0146,0.75823,3.21162
0.34621,0.0,1.9961,2.2303,4.872,-0.70221,4.0478
1.3089,0.0,1.9197,2.7365,2.9597,-1.8181,3.1119
0.0,1.9663,2.7366,1.4475,1.3401,2.0752,1.25145
1.5248,2.8192,1.7306,0.0,-2.8783,3.3559,-2.95185
1.9758,2.0626,0.12948,0.0,-4.8363,0.25717,-3.73783
0.0,2.0,2.4303,0.72153,0.98881,3.3801,0.92166
2.4094,1.9982,0.0,0.61134,-4.5891,-1.1921,-4.36236
1.6915,2.8189,1.474,0.0,-4.2692,3.64,-4.11176
0.0,1.9227,1.9775,0.097467,0.11894,3.2236,0.06868
1.2279,0.0,1.9517,2.6962,2.9231,-1.6169,3.08997
1.4702,0.0,1.8205,2.7998,3.019,-2.3092,3.20991
1.9352,2.6565,1.0336,0.0,-4.4126,2.1238,-4.11478
1.9264,2.6551,1.0078,0.0,-4.9363,2.351,-4.41769
1.1958,2.7333,1.873,0.0,-2.6141,4.4115,-2.73663
1.4253,0.0,1.7333,2.8092,4.2938,-3.4209,4.32812
0.0,1.9723,2.0483,0.11428,0.2213,4.7357,0.11312
1.9731,2.7656,1.6036,0.0,-1.6933,1.2281,-1.62173
2.5024,1.9853,0.0,1.121,-1.86,-0.80807,-1.98985
0.0,1.342,2.7568,1.8913,3.0992,2.0148,2.95852
0.0,1.5992,2.8283,1.5754,3.9874,4.057,3.88477
0.0,1.8797,1.9122,0.062488,0.062857,2.7448,0.03386
2.8282,1.6136,0.0,1.5784,-3.8698,-3.7715,-3.94689
0.0,0.79792,2.5369,1.976,4.9251,1.7537,4.3987
0.12,0.0,0.021557,0.13982,0.014615,-0.084312,0.08868
0.0,1.964,2.594,0.91711,1.8318,4.4369,1.59285
0.0,0.39428,1.4576,1.2755,0.92084,0.19778,0.83512
2.7448,1.8791,0.0,1.2594,-3.7663,-2.329,-3.82994
1.2277,2.7508,1.8454,0.0,-2.9046,4.6512,-2.99459
2.6798,1.9991,0.0,1.4445,-1.7178,-1.0409,-1.83036
1.6372,2.8082,1.8846,0.0,-1.6186,1.9797,-1.55341
2.7865,1.8236,0.0,1.3855,-3.549,-2.5445,-3.56793
1.9371,0.0,1.0035,2.6461,2.1627,-4.627,2.28476
1.9434,2.6642,1.0827,0.0,-3.8289,1.9001,-3.68599
0.0,0.68158,2.3424,1.9841,2.6496,0.68826,2.81704
1.2295,1.7439,0.99764,0.0,-0.71775,0.52461,-0.65796
1.9952,0.1526,0.0,1.9136,-0.16486,-2.9099,-0.17294
1.9508,1.8802,0.0,0.14037,-2.5741,-0.13112,-3.33561
2.4057,0.65456,0.0,2.0,-1.001,-3.7312,-1.06724
2.5624,0.94835,0.0,1.9908,-1.2963,-3.2402,-1.36597
2.5141,0.77043,0.0,1.9839,-1.5849,-4.6831,-1.60247
2.7802,1.8288,0.0,1.3559,-3.7147,-2.5937,-3.76676
0.0,1.0423,1.5048,0.82903,0.44915,0.6203,0.41894
1.978,0.0,0.50366,2.2557,0.5773,-2.9964,0.68666
0.0,1.308,2.7316,1.9282,2.8711,1.7448,2.76704
2.8271,1.5533,0.0,1.6352,-3.7255,-3.9555,-3.80572
0.0,1.9747,2.555,0.84212,1.7204,4.5932,1.47061
1.1223,0.0,1.885,2.7103,4.9065,-2.7071,4.61543
1.1622,0.0,1.9653,2.6663,2.9848,-1.5318,3.17859
1.9999,2.3606,0.56341,0.0,-4.0968,0.95186,-3.82277
2.3729,2.0,0.0,0.58394,-4.0553,-0.97731,-4.08378
1.8214,2.8061,1.5197,0.0,-2.7417,2.1728,-2.62804
2.6737,1.0488,0.0,1.9162,-2.4144,-4.8264,-2.40618
2.8282,1.5619,0.0,1.5945,-4.1987,-4.2993,-4.23613
0.0,0.25708,2.1365,1.9768,3.9797,0.40705,3.84362
1.8381,0.0,1.5454,2.8061,2.007,-2.5217,2.0241
0.59885,0.0,2.0,2.3832,4.0635,-1.0069,3.93625
1.573,0.0,1.6647,2.8267,3.4719,-3.2446,3.68525
2.8125,1.7849,0.0,1.5236,-2.9588,-2.426,-2.9349
2.0925,0.30954,0.0,1.9313,-0.31237,-2.732,-0.3583
1.7168,2.8156,1.466,0.0,-4.0453,3.3624,-3.93389
2.6612,1.0245,0.0,1.9247,-2.3333,-4.8166,-2.32709
1.1948,0.0,1.9999,2.5889,2.0524,-0.98566,2.13414
0.0,1.9962,2.4209,0.6168,1.2961,4.8829,1.00394
0.0,1.9762,2.5836,0.93147,1.5833,3.8752,1.42568
0.0,0.44167,0.47282,0.042333,0.025692,0.31215,0.14598
1.9153,0.0,1.0444,2.673,2.4444,-4.8996,2.55295
1.9877,2.5069,0.77088,0.0,-4.4236,1.4811,-4.02786
2.8194,1.484,0.0,1.6944,-3.523,-4.1117,-3.61454
0.37705,0.0,1.9892,2.2245,3.9671,-0.59998,3.8246
1.9657,2.5706,0.85431,0.0,-4.9327,1.9064,-4.3368
1.9892,2.2737,0.48238,0.0,-3.4517,0.65531,-3.42561
0.0,0.89939,2.5861,1.9658,4.5126,1.8248,4.23717
0.0,1.9322,2.6873,1.1367,1.9583,3.7129,1.77199
2.4821,1.9982,0.0,0.79488,-3.4648,-1.1391,-3.60068
2.5904,1.9753,0.0,0.9487,-3.8003,-1.5817,-3.87201
0.0,0.16763,1.1675,1.0846,0.80162,0.085462,0.5936
2.8249,1.5374,0.0,1.6687,-3.446,-3.7949,-3.51415
1.8749,2.7262,1.1685,0.0,-4.6488,2.6909,-4.33092
2.7835,1.9158,0.0,1.5374,-2.1435,-1.5748,-2.19312
0.36718,0.0,0.7127,0.94686,0.46694,-0.20885,0.26631
1.3613,2.7898,1.7937,0.0,-2.9906,4.1346,-3.09016
1.5514,2.8279,1.6029,0.0,-4.1906,4.3504,-4.0437
2.4109,0.63075,0.0,1.9991,-1.1208,-4.2362,-1.12962
2.8205,1.7018,0.0,1.5062,-3.7872,-3.2781,-3.86261
2.8237,1.51,0.0,1.663,-3.7342,-4.1762,-3.81748
0.0,1.9814,2.549,0.85383,1.5565,4.1706,1.3708
1.8054,0.0,1.4736,2.8032,2.422,-3.1171,2.52707
0.0,0.20661,2.0933,1.9669,3.852,0.3137,3.8351
1.6396,2.8279,1.5885,0.0,-3.5247,3.3945,-3.49945
0.039332,0.0,1.8543,1.874,2.5583,-0.036418,3.27463
0.55133,0.0,1.9989,2.3782,4.9404,-1.1632,4.22689
0.0,0.22499,2.1101,1.9713,3.9224,0.34946,3.85039
0.0,1.9499,2.6422,1.0258,1.8987,4.0599,1.69569
0.0,1.9873,2.7582,1.6334,1.1359,1.5579,1.04944
1.2119,0.0,1.8958,2.7268,3.8506,-2.2544,3.99469
1.678,2.8193,1.463,0.0,-4.6052,3.9365,-4.33975
2.1523,0.24351,0.0,1.9885,-0.48805,-4.8529,-0.44313
0.0,1.5145,2.8086,1.8039,2.8832,2.3111,2.79126
0.0,1.99,2.697,1.405,1.1673,1.9444,1.09869
1.1526,0.0,1.8919,2.7145,4.4209,-2.4802,4.36739
1.2717,0.0,1.8412,2.7612,4.2711,-2.7689,4.29405
0.0,1.9804,2.6379,1.1284,1.3749,2.8349,1.34891
0.0,1.6019,2.8283,1.5733,3.9712,4.0549,3.87216
0.0,1.5195,2.8232,1.6791,3.8834,3.4536,3.8559
1.7477,0.0,1.4954,2.8147,2.8553,-3.4474,3.0405
1.9922,2.635,1.1961,0.0,-2.3819,1.192,-2.3162
1.5005,0.0,1.6159,2.8259,4.995,-4.5952,4.70444
0.83914,0.81372,0.0,0.044373,-0.59542,-0.023934,-0.45372
2.2448,0.36608,0.0,1.9971,-0.74249,-4.8649,-0.66489
0.0,1.9735,2.481,1.1326,0.76348,1.7452,0.75648
0.0,0.66708,2.443,1.996,4.4873,1.2781,4.15872
0.0,0.057868,1.7959,1.7699,2.0251,0.041445,2.80394
0.0,1.5198,2.8175,1.7427,3.2964,2.7901,3.26494
1.9988,2.3244,0.50929,0.0,-4.1225,0.86076,-3.80802
0.0,1.8382,2.7565,1.2434,2.9426,4.6235,2.6892
1.9998,2.5171,0.98103,0.0,-2.481,0.96726,-2.39577
2.8262,1.5171,0.0,1.6246,-4.2373,-4.5814,-4.2533
1.9994,2.3479,0.55039,0.0,-4.0025,0.90243,-3.77133
2.5928,1.0889,0.0,1.9956,-1.1568,-2.5725,-1.2386
0.0,1.8802,1.9629,0.16591,0.15145,2.5223,0.12057
0.0,1.2765,2.7733,1.8028,4.9545,3.3402,4.53053
1.3718,2.7956,1.7735,0.0,-3.205,4.3216,-3.26696
1.26,0.0,1.8767,2.7459,3.7979,-2.3557,3.95881
1.9674,0.0,0.46862,2.2196,0.50767,-2.8686,0.61849
1.935,0.0,0.44498,2.157,0.40397,-2.4775,0.52418
0.0,1.9957,2.2561,0.40013,0.71836,4.3789,0.55993
0.16671,0.0,1.8876,1.9717,2.5863,-0.1567,3.23795
1.5859,0.0,1.7776,2.8194,2.6477,-2.2861,2.75154
1.9581,1.9594,0.0019222,0.0,-4.8915,0.0038615,-3.77606
1.7336,0.0,0.93648,2.1227,0.48589,-1.2449,0.53151
2.0096,1.8813,0.0,0.26626,-2.3461,-0.22454,-3.13173
0.0,1.9026,1.9504,0.088946,0.097269,2.9432,0.05817
2.352,0.55597,0.0,1.9995,-0.91364,-4.0074,-0.93237
1.9615,1.4333,0.0,1.1187,-0.84222,-0.5694,-0.85519
1.1103,0.0,1.9103,2.694,4.3862,-2.3275,4.34306
1.9985,2.7429,1.66,0.0,-1.4208,1.0397,-1.39071
0.029356,1.9706,1.9518,0.0,-0.051358,4.3526,-0.11826
0.0,1.3764,2.7874,1.814,3.7307,2.6802,3.66186
1.7243,2.81,1.4208,0.0,-4.4792,3.583,-4.26019
1.9911,2.1907,0.30158,0.0,-4.62,0.5724,-3.80705
0.8958,2.5903,1.9609,0.0,-1.9335,4.7547,-1.99937
0.0,1.8721,2.7272,1.1676,2.741,4.7247,2.45481
2.4355,1.9954,0.0,0.64401,-4.7528,-1.3164,-4.45881
2.2399,0.44279,0.0,1.9829,-0.57871,-3.3551,-0.61971
0.0,1.9672,2.5752,0.87225,1.8418,4.6923,1.56964
2.8204,1.7183,0.0,1.5243,-3.463,-2.9981,-3.47796
0.054774,0.15975,0.10896,0.0,-0.037301,0.075679,0.16218
2.7447,1.849,0.0,1.2049,-4.836,-2.9573,-4.72778
1.9336,0.0,0.14887,2.0175,0.18289,-3.238,0.26344
0.0,1.9376,2.109,0.32645,0.33562,2.7725,0.28572
0.0,1.2255,2.7144,1.9247,3.3133,1.8954,3.23738
2.0,2.3342,0.49558,0.0,-4.7275,0.98503,-4.04241
1.8196,2.774,1.3055,0.0,-4.2997,2.9171,-4.15156
0.0,1.45,2.818,1.6808,4.7536,4.0173,4.45858
0.0,0.31726,2.2088,1.9944,4.8751,0.64248,4.05288
1.9997,0.0,1.0452,2.5543,1.0363,-2.46,1.09044
0.0,1.2638,2.7681,1.8134,4.8939,3.2369,4.49728
0.0,1.997,2.2875,0.45228,0.7775,4.2043,0.62568
2.7901,1.804,0.0,1.3786,-3.8355,-2.7844,-3.8974
1.6925,0.0,1.7457,2.8277,2.2512,-2.1602,2.27423
2.6267,1.992,0.0,1.1655,-2.4677,-1.203,-2.49026
0.0,1.6091,2.8278,1.6622,3.1685,3.0461,3.08845
1.9999,2.4509,0.75847,0.0,-3.3276,1.0266,-3.26887
1.1562,0.0,1.9893,2.6302,2.5566,-1.2452,2.70839
1.7985,0.0,1.3156,2.7813,3.1693,-4.5498,3.30259
0.0,1.3818,2.7775,1.854,3.254,2.2622,3.14685
2.7278,1.9003,0.0,1.226,-3.6773,-2.1658,-3.7322
2.8248,1.4957,0.0,1.6322,-4.356,-4.8092,-4.33752
0.17348,0.0,1.2324,1.3118,0.94342,-0.086878,0.84573
0.0,0.22369,2.0059,1.8941,2.5287,0.20521,3.20214
2.3047,1.9633,0.0,0.69799,-2.2983,-0.59629,-2.4492
0.0,1.9375,1.9707,0.055369,0.080235,3.7192,0.02283
1.9706,2.6189,1.0192,0.0,-3.5439,1.5905,-3.43654
0.0,1.491,1.5766,0.20459,0.10542,1.2478,0.11204
0.0,1.3458,2.6805,1.9904,2.0624,1.1776,1.95286
1.9985,0.0,0.69024,2.44,1.1476,-3.9764,1.23093
1.6278,0.0,1.6016,2.8283,3.4203,-3.4869,3.63407
0.85704,2.425,1.9902,0.0,-0.78481,2.3863,-0.79512
1.8311,0.0,0.40386,2.0089,0.27301,-1.8912,0.36945
2.1644,1.8136,0.0,0.84251,-1.4547,-0.47123,-1.5778
1.888,2.7647,1.3753,0.0,-2.9623,1.9816,-2.87087
1.8517,2.7608,1.2874,0.0,-3.9604,2.5718,-3.86507
2.7199,1.8896,0.0,1.1704,-4.3061,-2.4566,-4.31518
1.9694,0.0,0.065814,2.014,0.13532,-4.9865,0.18502
0.0,1.4909,2.8243,1.636,4.829,4.3464,4.51548
0.0,1.9787,2.5287,0.78641,1.7014,4.8706,1.4071
1.8092,0.0,1.5098,2.8071,2.2856,-2.8743,2.35961
1.9596,0.0,0.88002,2.5862,1.9936,-4.9683,2.04483
0.0,1.8582,2.1254,0.6158,0.3974,1.7763,0.36124
2.7985,1.6136,0.0,1.9089,-1.5334,-1.9549,-1.55607
0.0,1.9766,2.4908,1.1437,0.77629,1.7532,0.76658
1.6165,0.0,1.6693,2.8278,3.0629,-2.9449,3.25836
0.0,1.9996,2.3586,0.52415,1.0914,4.9014,0.81864
1.5167,2.8215,1.6983,0.0,-3.2507,3.7173,-3.31201
0.71519,0.0,1.9973,2.457,4.0002,-1.2032,3.98379
2.3498,0.71008,0.0,1.9827,-0.68827,-2.5525,-0.80409
2.6003,1.9574,0.0,0.91463,-4.7278,-1.9708,-4.53859
0.0,1.7483,2.7982,1.3563,3.7064,4.9488,3.42346
1.9291,0.0,1.8912,2.8273,1.2251,-1.268,1.29703
1.9647,2.5758,0.86598,0.0,-4.8665,1.9071,-4.30971
1.9998,2.3644,0.57265,0.0,-4.0348,0.95103,-3.79392
2.7565,1.8387,0.0,1.2444,-4.6021,-2.9297,-4.57479
2.0898,1.9091,0.0,0.37111,-2.3784,-0.31965,-3.04006
2.8053,1.41,0.0,1.7476,-3.3251,-4.2687,-3.41133
2.8255,1.6694,0.0,1.55,-3.6565,-3.3486,-3.71389
0.53367,0.0,1.9959,2.3193,3.6324,-0.77615,3.70264
1.6774,0.0,1.5859,2.8266,3.0446,-3.2587,3.25629
2.7325,1.1809,0.0,1.8668,-2.7719,-4.7017,-2.7669
2.8157,1.7769,0.0,1.5444,-2.8854,-2.4181,-2.86198
1.8774,2.3964,1.2512,0.0,-1.2993,0.67007,-1.2894
2.503,0.80531,0.0,1.9942,-1.2757,-3.7517,-1.34224
0.35346,2.1683,1.9677,0.0,-0.43888,3.2373,-0.46647
2.8183,1.6756,0.0,1.4476,-4.8767,-4.1307,-4.80122
1.7948,0.0,1.7114,2.8263,1.8888,-2.0182,1.91829
1.9264,0.0,0.50414,2.1691,0.42021,-2.2908,0.53585
1.7209,0.0,1.615,2.8258,2.5641,-2.7779,2.67753
0.28524,2.1154,1.9551,0.0,-0.34609,3.1885,-0.3551
1.0255,2.6296,1.9629,0.0,-1.6993,3.7127,-1.80209
0.089772,0.0,1.6594,1.6971,1.6338,-0.053157,2.10183
0.0,1.6335,1.8063,0.41714,0.22299,1.37,0.20018
1.7262,0.0,1.4129,2.8089,3.6158,-4.5528,3.73055
0.0,0.5163,2.2967,1.9919,3.4426,0.70189,3.56753
0.0,0.0085296,1.3595,1.3558,1.1413,0.0043072,1.10275
0.32519,0.0,1.9588,2.1401,3.13,-0.38682,3.45138
0.0,0.73488,2.4933,1.9875,4.7336,1.5201,4.28922
1.9466,0.0,0.055,1.9807,0.086843,-3.9942,0.13907
1.8828,2.7179,1.1489,0.0,-4.6688,2.6382,-4.33469
2.764,1.2519,0.0,1.8196,-3.2033,-4.9141,-3.2078
1.8218,0.0,1.5214,2.8062,2.1659,-2.7303,2.21851
0.73259,2.4842,1.9911,0.0,-1.4111,4.4618,-1.47646
1.9508,2.081,0.22848,0.0,-3.2973,0.28781,-3.36007
2.4188,1.9992,0.0,0.72811,-3.1445,-0.9139,-3.33892
1.0559,0.0,1.9522,2.6491,3.7967,-1.8169,3.94964
0.49336,0.0,1.9982,2.3133,4.1228,-0.83229,3.9167
0.0,0.56397,2.3802,1.9993,4.6863,1.1195,4.16963
2.2386,0.35761,0.0,1.9967,-0.72484,-4.8652,-0.64917
2.0,2.333,0.48465,0.0,-4.9855,1.0245,-4.11385
1.2819,0.98514,0.0,0.5369,-0.63681,-0.2869,-0.6162
0.20852,0.0,0.89416,1.0103,0.63024,-0.11123,0.38674
1.1449,2.7218,1.8719,0.0,-2.8445,4.9909,-2.90041
2.7799,1.9071,0.0,1.4979,-2.3178,-1.6673,-2.32754
1.4982,2.8234,1.658,0.0,-3.9113,4.3949,-3.84687
1.9983,0.0,1.3412,2.6558,1.0681,-1.9196,1.17298
1.9476,1.9742,0.042342,0.0,-4.1039,0.069052,-3.62172
0.0,1.496,2.8247,1.6337,4.7815,4.3268,4.48892
2.6381,1.9688,0.0,1.076,-3.2988,-1.5628,-3.34681
2.6619,1.8143,0.0,1.8969,-0.90754,-0.98801,-0.89162
0.0,1.6895,2.8235,1.5358,3.2261,3.614,3.15849
1.4043,0.0,1.3232,2.0591,0.69349,-0.76444,0.80984
0.87994,0.0,1.9105,2.2926,1.7101,-0.56089,1.83404
2.8133,1.4256,0.0,1.7031,-3.8768,-4.7498,-3.92391
2.3315,0.76061,0.0,1.965,-0.6253,-2.2071,-0.73215
0.95449,2.6089,1.9616,0.0,-1.8179,4.2299,-1.90783
2.8246,1.7078,0.0,1.5766,-3.1209,-2.8295,-3.07525
0.028276,1.7546,1.7421,0.0,-0.019451,1.9447,-0.00205
0.37825,1.1058,0.88933,0.0,-0.2046,0.59469,-0.0919
0.0,1.4576,2.757,1.9399,2.238,1.5058,2.10022
1.1821,2.175,1.6674,0.0,-0.59165,1.0369,-0.66439
2.5806,1.232,0.0,1.9978,-0.92538,-1.8831,-0.97003
0.74412,0.0,1.9867,2.4986,4.7141,-1.5345,4.32158
1.8521,1.8716,0.039094,0.0,-2.5406,0.035906,-3.13543
1.7746,0.082279,0.0,1.7387,-0.054719,-1.8762,-0.05384
0.48476,0.0,1.9922,2.2838,3.6014,-0.69363,3.68982
2.8078,1.7533,0.0,1.439,-3.8914,-3.0807,-3.96657
1.4577,2.8172,1.6953,0.0,-3.7187,4.4253,-3.67935
2.8224,1.8106,0.0,1.6666,-2.1399,-1.9097,-2.12595
1.4958,0.0,1.7014,2.8197,3.9003,-3.3521,4.06952
2.7403,1.299,0.0,1.9082,-1.9385,-3.1383,-1.98656
0.50289,2.2612,1.9807,0.0,-0.59322,3.0682,-0.65655
0.0,0.2343,2.1404,1.9853,4.6513,0.44637,4.01247
2.6849,1.9242,0.0,1.1077,-4.0855,-2.1258,-4.10805
0.0,0.91047,2.5763,1.9764,4.0036,1.6018,3.92614
1.7554,2.0798,0.78298,0.0,-1.3744,0.42265,-1.35062
1.6538,0.0,1.5532,2.8263,3.5004,-3.7689,3.70631
1.8533,2.786,1.4312,0.0,-2.9762,2.1473,-2.88193
2.3246,1.9935,0.0,0.56794,-3.3227,-0.7442,-3.61722
0.0,1.9244,2.6578,1.0122,2.3763,4.9568,2.07601
2.8272,1.5618,0.0,1.6382,-3.6162,-3.8244,-3.69287
1.993,0.0,1.0414,2.5864,1.2196,-2.8082,1.26023
0.43152,2.2535,1.9903,0.0,-0.64309,3.7417,-0.69302
1.6344,2.8274,1.5626,0.0,-3.852,3.6547,-3.77724
1.9176,0.0,0.17315,2.0102,0.18692,-2.9063,0.27257
0.0,1.1721,2.6887,1.943,3.3135,1.7729,3.26306
2.762,1.8241,0.0,1.2487,-4.8556,-3.1445,-4.75468
1.9139,2.8096,1.6999,0.0,-1.7138,1.4312,-1.65022
1.4554,0.0,1.9488,2.7512,2.1827,-1.4505,2.29289
1.7459,2.8173,1.5206,0.0,-3.2653,2.7584,-3.22198
1.2328,2.7577,1.8277,0.0,-3.1735,4.977,-3.19857
0.0,1.9862,2.5243,1.1792,0.82423,1.789,0.80593
1.5327,0.0,1.7268,2.8202,3.323,-2.875,3.545
1.1948,2.7331,1.873,0.0,-2.6188,4.4229,-2.74002
0.75771,0.0,1.9817,2.5129,4.9476,-1.6599,4.42157
2.278,1.9238,0.0,0.7933,-1.8662,-0.54536,-2.02503
1.6457,0.0,0.06589,1.6734,0.038718,-1.6171,0.04599
1.9918,2.6108,1.1104,0.0,-2.6301,1.2215,-2.55141
0.0,1.9987,2.5771,1.086,1.0794,2.4426,1.0652
2.7275,1.8664,0.0,1.1589,-4.9651,-2.8779,-4.78622
1.9162,0.0,1.3011,2.7367,1.8611,-3.0355,1.92335
2.824,1.6761,0.0,1.53,-3.8002,-3.4131,-3.87265
2.3342,1.1368,0.0,1.8621,-0.61744,-1.3491,-0.6136
1.533,0.0,1.6471,2.8258,4.074,-3.7481,4.17606
2.7579,1.2425,0.0,1.8332,-3.0263,-4.7357,-3.03823
1.9229,2.7315,1.294,0.0,-2.9928,1.8106,-2.90621
1.4277,2.8108,1.7243,0.0,-3.5315,4.3932,-3.52044
2.8249,1.6917,0.0,1.5646,-3.3331,-3.033,-3.30822
1.9328,1.9689,0.061135,0.0,-3.5762,0.084506,-3.49811
1.472,1.5162,0.10573,0.0,-1.2641,0.05468,-1.43303
1.5633,0.0,1.7582,2.8196,2.8876,-2.4914,3.03261
2.8284,1.6327,0.0,1.6363,-3.1277,-3.1363,-3.07376
0.0,1.9538,1.9754,0.033407,0.05936,4.4097,-0.02065
0.0,1.5851,2.8279,1.5304,4.7648,4.9569,4.38575
1.957,2.7716,1.5786,0.0,-1.8286,1.3256,-1.74909
