field1,field2,field3,field4,field5,field6,X_impact
0.0,1.8068,2.8283,1.7909,1.691,1.7132,1.49174
1.8534,0.0,1.1975,2.7414,2.9181,-4.8202,2.97279
0.0,1.8904,1.9866,0.19166,0.17813,2.5597,0.15114
1.7832,2.805,1.4555,0.0,-3.4358,2.6853,-3.40885
0.0,1.9767,2.0772,0.15136,0.29145,4.7084,0.15719
2.1015,0.58203,0.0,1.8492,-0.37489,-1.7769,-0.43889
1.2223,2.7447,1.8591,0.0,-2.7172,4.4289,-2.65519
2.8283,1.5907,0.0,1.57,-4.2273,-4.1642,-4.09822
1.5722,0.0,1.6106,2.8281,3.9774,-3.8677,4.01752
0.0,1.7558,1.8988,0.33646,0.20629,1.6995,0.24156
1.1747,2.655,1.9776,0.0,-1.3832,2.7256,-1.33901
2.3802,1.9634,0.0,0.9014,-1.9748,-0.66737,-2.10452
0.0,1.7293,2.8197,1.8794,1.7333,1.53,1.5669
1.9955,2.4802,0.75579,0.0,-3.9372,1.257,-3.82693
2.6852,1.336,0.0,1.9864,-1.2218,-2.1398,-1.23989
0.53224,0.0,1.9967,2.3224,3.7118,-0.79456,3.78603
0.0,1.4528,2.8191,1.6712,4.8689,4.1533,4.76168
0.98652,0.0,0.88112,1.4977,0.48799,-0.57236,0.43207
1.4229,0.0,1.9187,2.7609,2.5034,-1.6801,2.48462
0.4905,2.2966,1.9951,0.0,-0.74397,3.7765,-0.66963
0.0,1.9889,2.4975,0.75319,1.462,4.4751,1.20661
1.789,0.0,1.5615,2.8158,2.2814,-2.7157,2.25367
0.35247,0.0,1.9854,2.203,3.8799,-0.54489,3.73172
0.0,1.9252,2.1514,0.46546,0.39749,2.3466,0.3732
2.8269,1.5688,0.0,1.6546,-3.3779,-3.5981,-3.45055
0.0,1.8117,2.7871,1.3707,2.729,3.8065,2.66008
1.1817,0.0,1.7118,2.2119,1.0878,-0.59433,1.0654
2.7788,1.8855,0.0,1.4477,-2.6502,-1.8764,-2.57322
2.5417,0.8213,0.0,1.9787,-1.6557,-4.5615,-1.61183
2.8214,1.463,0.0,1.6541,-4.3492,-4.9962,-4.06696
0.0,1.9173,2.7031,1.1614,2.1016,3.8317,1.99906
0.87388,0.0,1.9537,2.3535,1.9417,-0.63258,2.03548
1.6577,0.0,1.5665,2.8267,3.3608,-3.5942,3.43803
1.8178,1.7948,0.0,0.049894,-2.1525,-0.038073,-2.9362
1.1106,2.2848,1.8248,0.0,-0.58879,1.2933,-0.74929
1.9992,2.2812,0.41166,0.0,-4.9948,0.86508,-4.1591
0.0,1.4184,2.8107,1.7173,4.6205,3.7104,4.61147
0.47252,0.0,0.9927,1.2503,0.65569,-0.25065,0.56213
0.0,0.66033,1.97,1.6964,1.3414,0.3511,1.24104
1.5031,0.0,1.7411,2.8162,3.4431,-2.883,3.50485
0.14292,1.95,1.8784,0.0,-0.13222,2.5527,-0.13153
0.0,0.39335,2.2034,1.9765,3.3329,0.50761,3.43505
1.4852,2.8112,1.7659,0.0,-2.728,3.3676,-2.61229
0.0,1.8834,2.7826,1.4654,1.8617,2.5895,1.61583
1.1182,2.6061,1.9943,0.0,-1.1762,2.5346,-1.18295
1.9968,0.0,0.67404,2.382,0.83233,-3.126,0.82075
2.6246,1.1973,0.0,1.9958,-1.1331,-2.2873,-1.17428
1.5931,2.8279,1.5393,0.0,-4.6736,4.4952,-4.44359
1.2618,0.0,1.9306,2.7195,3.0503,-1.7826,3.0513
0.0,0.19415,1.8589,1.7737,1.8905,0.13026,2.30927
1.9742,2.4841,1.1377,0.0,-1.7437,0.76696,-1.66635
2.6527,1.0315,0.0,1.9393,-2.0601,-4.3133,-2.07692
1.9954,0.0,0.65113,2.4385,1.3114,-4.6894,1.26884
1.7031,0.0,0.23354,1.8014,0.13876,-1.6376,0.11394
1.9869,0.0,0.327,2.1936,0.54134,-4.1138,0.48779
0.75519,2.4951,1.9903,0.0,-1.4201,4.357,-1.31217
1.7337,2.815,1.4812,0.0,-3.7053,3.0722,-3.69509
2.722,1.9914,0.0,1.5115,-1.7302,-1.1319,-1.75539
1.8724,0.0,1.1563,2.7243,2.784,-4.8436,2.83057
1.7258,0.0,1.4138,2.809,3.6149,-4.5474,3.64027
0.49597,0.0,1.9969,2.307,3.921,-0.78777,3.87501
2.4508,1.9996,0.0,0.74267,-3.4972,-1.0655,-3.42104
1.6898,2.828,1.7284,0.0,-2.2563,2.3246,-2.17571
1.7585,2.8043,1.4161,0.0,-4.0577,3.1464,-4.0041
2.8031,1.3913,0.0,1.7468,-3.4629,-4.5029,-3.44888
1.6656,2.8208,1.468,0.0,-4.7234,4.0907,-4.47816
1.2271,2.6978,1.9494,0.0,-1.6403,2.9578,-1.53357
1.5611,0.0,1.759,2.8193,2.8963,-2.4933,2.92184
0.0,1.5113,2.8256,1.6313,4.5751,4.1931,4.54275
1.6684,2.8274,1.6011,0.0,-3.1944,3.0386,-3.17554
0.0,1.8934,2.731,1.2251,2.2498,3.7933,2.15528
0.0,1.5368,2.8279,1.5867,4.8132,4.6427,4.68084
0.0,1.9998,2.3536,0.51697,1.0754,4.9011,0.79817
2.8044,1.7398,0.0,1.3925,-4.6023,-3.5627,-4.38278
0.42084,0.0,1.9754,2.2138,3.1999,-0.51815,3.43166
0.0,1.7061,2.2728,1.3199,0.66012,1.0181,0.68586
2.1474,0.33562,0.0,1.9603,-0.39902,-3.1268,-0.49084
0.0,1.3349,2.776,1.8312,3.8548,2.6445,3.92787
2.0703,1.9443,0.0,0.22528,-3.1752,-0.2711,-3.46427
1.4563,0.0,1.8622,2.7875,2.7797,-2.0259,2.77051
1.9759,2.1212,0.23132,0.0,-4.0895,0.37788,-3.71545
1.8129,2.8206,1.9283,0.0,-1.2897,1.4274,-1.3984
2.6082,1.0188,0.0,1.9784,-1.471,-3.3312,-1.50295
0.0,1.9853,2.6711,1.2759,1.2528,2.3014,1.05791
1.7201,2.8124,1.4384,0.0,-4.3214,3.5126,-4.20979
2.1839,0.3097,0.0,1.9866,-0.525,-4.2004,-0.54932
0.0,1.3521,2.7872,1.7985,4.1563,2.9737,4.22108
1.9797,0.0,0.786,2.527,1.6771,-4.8148,1.64833
0.0,1.6118,2.8284,1.6065,3.5513,3.5652,3.59878
1.7131,0.0,1.706,2.8284,2.2834,-2.2961,2.24078
1.7798,0.13426,0.0,1.7222,-0.084918,-1.773,-0.1274
0.0,1.8814,2.1557,0.62088,0.4196,1.8644,0.41128
0.20151,2.12,1.9845,0.0,-0.40392,4.8626,-0.31788
0.0,1.5742,2.8278,1.6284,3.7773,3.6303,3.84271
0.45061,2.1576,1.9338,0.0,-0.4048,2.4543,-0.42603
2.6262,0.97252,0.0,1.9497,-2.0018,-4.4895,-2.00427
0.0,0.57148,2.2629,1.9676,2.6111,0.55895,2.7857
1.9994,2.2935,0.43281,0.0,-4.8713,0.88497,-4.13629
1.045,2.653,1.9439,0.0,-1.9587,4.0803,-1.90388
1.565,2.777,1.9425,0.0,-1.4099,1.9333,-1.47565
2.8111,1.7232,0.0,1.4291,-4.391,-3.5365,-4.24846
0.31325,2.165,1.9766,0.0,-0.45271,3.6784,-0.41739
0.0,1.9885,2.7571,1.6355,1.1273,1.5462,1.06939
1.6984,1.2987,0.0,0.82503,-0.81626,-0.42082,-0.83046
1.784,0.15819,0.0,1.7166,-0.098282,-1.7353,-0.14452
2.7141,1.8897,0.0,1.1467,-4.528,-2.5346,-4.26762
2.0127,1.9681,0.0,0.066152,-4.8986,-0.13319,-3.93179
1.4486,0.0,1.6877,2.8172,4.6651,-3.9177,4.57843
0.9072,0.0,1.9992,2.4843,2.5995,-0.93196,2.72203
1.6771,2.8277,1.6209,0.0,-2.982,2.8594,-2.90318
2.0004,0.38593,0.0,1.83,-0.26267,-1.9062,-0.3597
1.9992,0.0,0.52045,2.3334,0.88936,-4.1555,0.85329
1.5201,0.0,1.6424,2.8254,4.2985,-3.9317,4.29281
2.6399,1.9343,0.0,0.9762,-4.9986,-2.2889,-4.44187
0.0,1.7104,2.8116,1.4179,3.8256,4.7396,3.74355
2.8259,1.5536,0.0,1.6631,-3.3928,-3.6776,-3.46062
1.9996,0.0,0.6349,2.408,1.0795,-4.082,1.05134
0.0,1.8734,2.7353,1.2051,2.5747,4.3154,2.4777
2.3525,0.72112,0.0,1.9821,-0.68824,-2.5165,-0.72816
1.5023,1.1152,0.0,0.73335,-0.69357,-0.38605,-0.69373
0.0,0.21317,2.0903,1.9626,3.6734,0.30576,3.55003
2.0035,1.7503,0.0,0.6089,-1.4791,-0.34079,-1.6646
1.9987,2.2905,0.43924,0.0,-4.5891,0.83728,-4.04371
0.0,1.9814,2.1068,0.18846,0.36544,4.7304,0.21804
1.4927,0.0,1.6847,2.821,4.1255,-3.5837,4.14314
1.8011,0.0,0.61915,2.0617,0.36501,-1.594,0.33351
1.0623,2.6697,1.9281,0.0,-2.172,4.3597,-2.10675
0.0,1.9565,2.608,0.93546,1.9467,4.571,1.74729
1.9628,0.0,1.4172,2.5627,0.80832,-1.3872,0.81203
1.3692,0.0,1.8781,2.7672,3.0874,-2.0766,3.09097
0.0,0.92451,1.7563,1.303,0.7924,0.47476,0.72792
0.78809,0.0,0.58445,1.1538,0.33158,-0.48723,0.24438
1.6775,2.8203,1.4758,0.0,-4.4348,3.8272,-4.29188
1.883,0.0,1.2662,2.7446,2.2657,-3.6598,2.30479
0.38173,0.0,1.9915,2.2332,4.1014,-0.63252,3.83926
1.984,0.0,0.19626,2.1161,0.39404,-4.8703,0.30671
2.7127,1.9104,0.0,1.1842,-3.7964,-2.1383,-3.75824
1.9753,0.0,0.1599,2.0801,0.29585,-4.5514,0.22446
2.8258,1.5065,0.0,1.6231,-4.3878,-4.7748,-4.12699
0.0,1.9954,2.738,1.6071,1.0789,1.5334,1.02859
0.0,1.0402,2.6728,1.9137,4.9976,2.4894,4.7253
0.034293,1.9794,1.957,0.0,-0.063267,4.5512,-0.051
1.4333,1.1317,0.0,0.58912,-0.73992,-0.30527,-0.73374
1.3294,0.0,1.3278,2.0137,0.71123,-0.71265,0.74149
0.0,0.59472,2.2761,1.9695,2.5888,0.5773,2.73434
1.8246,0.0,1.2723,2.7664,3.008,-4.566,3.07676
0.30668,2.138,1.963,0.0,-0.38704,3.2901,-0.36768
0.0,1.7474,2.0208,0.65885,0.36331,1.4391,0.36776
1.5965,0.0324,0.0,1.583,-0.018097,-1.4979,-0.01447
2.5538,1.9708,0.0,0.82457,-4.9666,-1.8418,-4.33959
2.2608,0.39613,0.0,1.9972,-0.76098,-4.6362,-0.69319
0.0,0.85572,2.5505,1.9809,4.1823,1.566,4.06963
0.47102,0.0,1.9931,2.2804,3.7217,-0.70032,3.75097
2.6587,1.0269,0.0,1.9294,-2.2405,-4.6448,-2.24836
2.1839,0.4501,0.0,1.9512,-0.44385,-2.6563,-0.53538
2.6703,1.116,0.0,1.9473,-1.7973,-3.5408,-1.81079
1.3711,2.7484,1.9226,0.0,-1.713,2.6671,-1.63085
1.3934,1.0368,0.0,0.65386,-0.65171,-0.34843,-0.63821
1.8755,2.4428,1.3695,0.0,-1.2148,0.71391,-1.21315
1.7787,1.4953,0.0,0.65384,-1.0639,-0.32767,-1.10503
2.7824,1.3319,0.0,1.8048,-2.9913,-4.267,-3.03402
1.8392,2.8089,1.5697,0.0,-2.4116,1.9525,-2.33369
1.9198,0.0,1.7298,2.8122,1.3835,-1.6267,1.34438
2.8103,1.7173,0.0,1.4151,-4.6644,-3.7368,-4.42347
2.5878,1.9842,0.0,0.98415,-3.3184,-1.3998,-3.26213
1.9735,0.0,1.1415,2.6511,1.452,-2.9208,1.41331
0.0,0.53628,2.3352,1.9986,3.9298,0.85842,3.83625
0.0,0.14481,1.9597,1.8862,2.6201,0.13811,3.17807
1.5331,0.0,1.8882,2.7922,2.3023,-1.7332,2.30353
1.5309,0.0,1.7865,2.8131,2.9041,-2.3909,2.92107
1.6435,2.8256,1.5251,0.0,-4.2182,3.8694,-4.14119
0.06845,1.8964,1.8621,0.0,-0.063573,2.5644,-0.05714
2.5471,1.9767,0.0,0.8281,-4.6094,-1.6932,-4.16602
0.0,1.6681,2.8258,1.5561,3.321,3.6067,3.3471
1.1571,0.0,1.9732,2.6558,2.8664,-1.4448,2.89982
1.8297,0.0,1.2376,2.7581,3.1113,-4.8706,3.15878
0.29874,0.0,1.9562,2.1235,3.1645,-0.35947,3.37833
0.0,0.74762,1.6289,1.2643,0.80874,0.38167,0.70539
0.0,1.4965,2.8095,1.7854,3.1271,2.513,3.1154
0.0,1.8368,2.7764,1.3468,2.5376,3.6859,2.46105
2.4424,0.67512,0.0,1.9969,-1.232,-4.3041,-1.20523
1.3456,0.0,1.7651,2.7934,4.7807,-3.5033,4.64894
2.0,0.0,1.1051,2.5629,0.99171,-2.2421,0.93475
0.0,0.0074898,1.7117,1.7085,1.8448,0.0049024,2.64687
0.0,1.9664,2.0947,0.21057,0.31596,3.8137,0.22027
0.33887,0.0,1.9059,2.0718,2.4099,-0.29574,2.84229
0.73591,2.4665,1.997,0.0,-1.209,3.9103,-1.10539
0.27462,0.0,1.9736,2.1401,3.7546,-0.40579,3.61679
0.0,0.0062663,1.9154,1.9118,3.3672,0.0080515,3.73007
2.8197,1.4811,0.0,1.6888,-3.6203,-4.2159,-3.61818
1.9396,2.6587,1.053,0.0,-4.1317,2.0097,-4.01789
1.8447,0.0,1.8786,2.8278,1.4407,-1.399,1.45084
1.6759,0.0,1.4594,2.8192,4.0072,-4.6924,3.97974
1.9692,2.6022,0.96013,0.0,-3.9367,1.6773,-3.87911
0.0,1.4298,2.8108,1.7258,4.3445,3.4936,4.40068
1.3341,2.7739,1.8378,0.0,-2.5711,3.7734,-2.4757
2.7811,1.8065,0.0,1.3263,-4.2976,-2.9961,-4.15647
0.0,0.34494,2.1946,1.9834,3.8156,0.5223,3.65612
2.31,1.9999,0.0,0.4537,-4.9373,-0.94473,-4.10438
2.7459,1.2563,0.0,1.8747,-2.391,-3.8577,-2.42715
1.9726,2.6799,1.2433,0.0,-2.5782,1.3983,-2.40099
1.9809,2.5568,0.87372,0.0,-4.0562,1.5472,-3.96157
1.9653,0.0,1.5592,2.762,1.2903,-1.8259,1.2282
0.0,1.7651,2.8281,1.7299,1.9737,2.0293,1.74054
2.822,1.6382,0.0,1.7926,-2.0614,-2.3247,-2.00226
2.8258,1.6777,0.0,1.5676,-3.4167,-3.1495,-3.49097
0.0,1.4562,2.8192,1.673,4.7851,4.0862,4.70668
2.8229,1.5205,0.0,1.6848,-3.3788,-3.813,-3.44141
1.9878,2.1579,0.25634,0.0,-4.677,0.49217,-3.89551
1.0325,0.0,1.9961,2.5735,2.7208,-1.1587,2.81138
2.6938,1.0964,0.0,1.9041,-2.4706,-4.6754,-2.47943
0.0,1.7966,2.8199,1.6164,2.0916,2.4058,1.84063
1.9714,2.2564,0.53778,0.0,-2.7572,0.55943,-2.91307
0.31922,2.2019,1.9917,0.0,-0.5955,4.5483,-0.4971
2.3591,0.76507,0.0,1.9778,-0.67886,-2.3546,-0.71624
2.2871,0.42768,0.0,1.999,-0.8516,-4.7657,-0.76319
0.0,0.91809,2.6079,1.9505,4.9811,2.1076,4.59219
1.4864,0.0,1.7582,2.8124,3.4265,-2.7958,3.48409
2.8236,1.6434,0.0,1.4853,-4.8041,-4.2832,-4.48608
1.8183,2.7715,1.29,0.0,-4.486,3.0121,-4.29183
1.8527,0.0,1.2338,2.7495,2.7647,-4.4384,2.84069
0.81739,0.71481,0.0,0.16522,-0.49834,-0.092484,-0.33978
2.7866,1.8792,0.0,1.4814,-2.5521,-1.8646,-2.48378
1.8632,2.8122,1.6348,0.0,-2.0665,1.7198,-2.06894
1.4274,0.0,1.9088,2.7662,2.561,-1.7433,2.53084
0.47934,2.2591,1.9841,0.0,-0.60676,3.258,-0.5815
0.0,1.3848,2.7802,1.8465,3.3109,2.3231,3.31264
1.6906,2.8159,1.4382,0.0,-4.7696,3.9668,-4.50562
1.2247,0.0,1.9715,2.509,1.6232,-0.77977,1.6898
0.0,1.7796,1.8119,0.071514,0.051906,2.0516,0.03693
1.5311,2.0406,1.1292,0.0,-0.92273,0.56705,-0.93637
2.7755,1.8455,0.0,1.356,-3.5143,-2.4164,-3.5251
1.7437,0.0,1.6127,2.8243,2.4197,-2.6734,2.39141
0.097454,0.0,1.9694,2.0339,4.6963,-0.18679,3.90597
2.5539,1.9932,0.0,0.94216,-3.1646,-1.2483,-3.11566
1.3725,0.0,1.746,2.8008,4.763,-3.6161,4.64503
0.17731,0.0,1.9774,2.0935,4.5413,-0.32743,3.81165
0.24357,1.9703,1.8561,0.0,-0.19254,2.2155,-0.20846
1.4125,0.0,1.8282,2.7896,3.312,-2.4123,3.35203
1.1234,2.0143,1.5005,0.0,-0.566,0.89746,-0.72621
0.0,1.9326,2.2041,0.56877,0.46345,2.2336,0.42777
0.46533,2.3184,2.0,0.0,-0.97178,4.9439,-0.77012
1.8886,0.0,1.3959,2.7683,1.9396,-2.8568,1.90869
1.7866,2.8068,1.4754,0.0,-3.2605,2.5778,-3.20096
0.0,1.8363,2.7952,1.4626,2.2058,2.941,2.07159
0.0,1.984,2.1372,0.23319,0.43388,4.5599,0.28641
0.0,0.75741,2.4187,1.9976,2.9072,0.86742,2.94354
1.8455,2.8094,1.5837,0.0,-2.3248,1.8913,-2.27753
0.0,2.0,2.5527,1.0775,0.98594,2.2912,0.81138
2.7486,1.9915,0.0,1.8144,-1.1313,-0.95034,-1.11869
0.0,1.3238,2.7872,1.7789,4.8103,3.4288,4.70921
1.9803,1.8725,0.0,0.22341,-2.3556,-0.18893,-2.98593
1.7583,2.8131,1.4936,0.0,-3.3687,2.7627,-3.33647
0.0,1.5877,2.6979,1.9991,1.427,0.97003,1.40691
2.7065,1.9487,0.0,1.2601,-2.8311,-1.6136,-2.72705
2.202,0.37794,0.0,1.9794,-0.51537,-3.4916,-0.57454
1.9093,2.6997,1.1299,0.0,-4.2374,2.2875,-4.09324
0.0,1.4016,2.8059,1.7372,4.5261,3.5343,4.54856
2.7037,1.8894,0.0,1.1051,-4.9839,-2.6983,-4.51432
0.72422,0.0,1.9887,2.4865,4.7273,-1.4926,4.4621
0.0,1.6496,2.8252,1.522,3.8119,4.184,3.86005
1.8579,2.7418,1.2071,0.0,-4.6118,2.7999,-4.36303
1.9969,0.0,0.8871,2.4617,0.87168,-2.5163,0.83933
0.0,1.9477,2.6451,1.0289,1.9293,4.0995,1.79944
2.6524,1.0286,0.0,1.9386,-2.0768,-4.3552,-2.09439
0.0,1.97,2.3359,0.74672,0.63844,2.2868,0.55775
1.3611,2.2096,1.5935,0.0,-0.6872,0.89715,-0.81432
0.0,1.9875,2.1588,0.25924,0.49149,4.6266,0.33083
0.58989,1.9773,1.7324,0.0,-0.32652,1.4538,-0.38306
0.19176,2.0811,1.9641,0.0,-0.28898,3.8301,-0.24626
0.0,0.60346,2.1705,1.8984,1.9654,0.42941,2.00007
1.9191,0.0,1.2724,2.7287,1.8779,-3.1426,1.8534
0.024225,1.0051,0.99269,0.0,-0.01248,0.75176,0.05454
1.815,0.0,1.5139,2.8065,2.2322,-2.8129,2.20875
2.3015,0.44763,0.0,1.9995,-0.89452,-4.7715,-0.80825
1.2567,0.0,1.7211,2.2547,1.0633,-0.63042,1.03976
0.98357,0.0,1.966,2.6133,3.8838,-1.7014,3.93908
1.7602,2.8076,1.4461,0.0,-3.747,2.9649,-3.73153
2.6976,1.1031,0.0,1.9003,-2.5136,-4.7088,-2.51812
1.6923,0.0,1.7065,2.8284,2.3912,-2.3652,2.34677
1.4528,0.0,1.7513,2.8097,3.7828,-3.0297,3.81985
0.0,1.4539,2.7919,1.8443,2.9259,2.1647,2.90529
1.9986,0.0,0.46756,2.3034,0.83957,-4.3536,0.79163
1.041,0.0,1.9429,2.6526,4.1374,-1.982,4.14311
2.8084,1.4381,0.0,1.7487,-3.1407,-3.9548,-3.21346
0.0,1.0766,2.6209,1.9815,3.0027,1.3879,2.97603
0.0,0.64432,2.2778,1.9599,2.3595,0.56376,2.41332
2.4007,2.0,0.0,0.63699,-3.874,-1.0168,-3.69632
1.9908,2.1913,0.30433,0.0,-4.5675,0.56994,-3.91887
1.3717,2.3049,1.7146,0.0,-0.68584,1.0044,-0.84641
1.9161,0.0,1.2632,2.7282,1.9222,-3.2285,1.90372
1.6999,0.0,1.5188,2.8216,3.2199,-3.6808,3.30371
1.2525,2.7653,1.8156,0.0,-3.2682,4.9935,-3.15177
0.0,1.1287,2.6363,1.9815,2.8112,1.3607,2.75643
1.9873,2.6228,1.1171,0.0,-2.7227,1.2875,-2.55141
2.828,1.6012,0.0,1.5569,-4.2914,-4.1554,-4.14651
1.9064,2.0531,0.29469,0.0,-2.4987,0.2675,-2.84837
1.9089,0.0,0.28822,2.0533,0.26595,-2.5349,0.2109
1.3497,0.0,1.9003,2.7546,2.9691,-1.9229,2.97373
1.9594,0.0,0.2509,2.1049,0.33018,-3.4154,0.2593
0.0,1.632,2.462,1.7457,0.92899,0.82214,0.99435
0.83229,2.4419,1.9969,0.0,-0.86244,2.6506,-0.86561
0.0,1.2369,2.7518,1.8482,4.4948,2.8192,4.45413
1.1689,0.0,1.9071,2.7107,3.9687,-2.2167,3.97722
0.0,0.34839,2.2209,1.9931,4.4614,0.63661,3.88878
2.4777,0.6998,0.0,1.9882,-1.5338,-4.9981,-1.4651
1.9881,2.6871,1.3541,0.0,-2.0764,1.1996,-2.00949
0.60779,0.0,1.9962,2.417,4.9675,-1.3015,4.43713
1.9894,0.0,0.32218,2.1971,0.56504,-4.3182,0.50546
1.1271,0.0,1.9757,2.6442,2.9341,-1.4346,2.97573
1.9973,0.0,0.45459,2.29,0.78711,-4.2286,0.74637
0.0,1.9792,2.0842,0.15672,0.3114,4.8342,0.16767
2.8014,1.7513,0.0,1.9629,-1.2118,-1.462,-1.17422
1.9044,0.0,1.2109,2.7223,2.1521,-3.7148,2.19042
2.0,2.3624,0.54562,0.0,-4.5042,1.0304,-4.0602
1.57,0.0,0.80258,1.9138,0.40322,-1.09,0.38263
1.1677,2.6968,1.9299,0.0,-1.9326,3.5619,-1.84602
2.7928,1.763,0.0,1.3385,-4.9181,-3.5918,-4.58328
0.65198,0.0,1.9917,2.3527,2.9483,-0.74672,3.20951
2.8142,1.4777,0.0,1.7376,-3.048,-3.697,-3.1329
1.5418,1.2236,0.0,0.64794,-0.80124,-0.33104,-0.80712
0.0,1.8094,2.7775,1.3094,3.0429,4.4307,2.90989
1.1066,0.0,0.80828,1.54,0.42955,-0.67061,0.39046
0.64986,2.427,1.9979,0.0,-1.1921,4.3384,-1.05961
2.8283,1.5873,0.0,1.558,-4.4496,-4.3562,-4.2303
1.7262,1.8932,0.39911,0.0,-1.5723,0.23109,-1.681
1.9954,0.0,0.34147,2.2253,0.68178,-4.8092,0.60691
2.8034,1.7654,0.0,1.4185,-3.9455,-3.0472,-3.93383
0.0,1.4779,2.8214,1.6669,4.5562,3.9698,4.54225
1.9718,0.0,0.28485,2.1422,0.40573,-3.6403,0.34304
2.688,1.0799,0.0,1.9065,-2.4846,-4.7806,-2.48246
0.0,1.9957,2.2313,0.35101,0.69414,4.7672,0.47507
2.8283,1.5907,0.0,1.5679,-4.2579,-4.1878,-4.11746
0.56827,2.2227,1.9449,0.0,-0.48896,2.3428,-0.52117
0.0,1.9566,2.712,1.3081,1.5017,2.5635,1.26844
1.3779,0.0,1.8017,2.7905,3.8704,-2.8139,3.88844
0.0,1.8755,2.7586,1.3196,2.2118,3.4042,2.08941
0.0,1.0129,2.6574,1.9252,4.92,2.3576,4.65229
1.6493,2.8229,1.4812,0.0,-4.7755,4.2264,-4.50722
0.0,0.54255,2.3698,1.9994,4.8455,1.1173,4.23685
2.6883,1.5518,0.0,1.9993,-0.97144,-1.4752,-0.98636
1.9955,2.326,0.55318,0.0,-3.5096,0.77346,-3.52268
0.0,1.9754,2.2423,0.48532,0.55352,2.9889,0.4614
2.1222,0.33326,0.0,1.9446,-0.3549,-2.8543,-0.45799
2.8279,1.5551,0.0,1.6086,-4.0675,-4.2289,-3.9722
0.0,1.9618,2.1452,0.32546,0.39699,3.1956,0.32806
1.9862,2.5198,0.79726,0.0,-4.3178,1.4962,-4.09779
2.2009,0.36024,0.0,1.9828,-0.52821,-3.7117,-0.57606
2.7523,1.853,0.0,1.2475,-4.298,-2.7048,-4.14315
1.966,0.0,0.84004,2.3627,0.65573,-2.088,0.59434
1.9674,2.2564,0.55616,0.0,-2.6449,0.55146,-2.77556
1.9772,0.0,0.1451,2.0741,0.28519,-4.7917,0.21043
0.0,1.9268,2.6581,1.0189,2.3094,4.8048,2.11993
0.0,1.2666,2.768,1.8155,4.8141,3.1848,4.68711
1.3375,0.0,1.7958,2.7855,4.3496,-3.0863,4.32277
0.0,0.46478,2.0034,1.8042,1.7347,0.29124,1.82921
1.9926,2.2119,0.33347,0.0,-4.5284,0.61952,-3.93786
1.7654,0.0,1.3528,2.7944,3.4474,-4.6807,3.48655
0.0,0.37519,2.2379,1.9941,4.3767,0.67163,3.88973
0.126,1.9912,1.9216,0.0,-0.14723,3.1081,-0.13207
2.8284,1.6159,0.0,1.6271,-3.3241,-3.3517,-3.41132
1.2888,0.0,1.8895,2.7467,3.4233,-2.1414,3.4382
0.0,0.70297,2.4333,1.9998,3.6484,1.0546,3.66426
1.8916,1.8987,0.013162,0.0,-3.0208,0.014838,-3.52853
1.1145,0.34008,0.0,0.92503,-0.18167,-0.62941,-0.11653
1.9803,2.5405,0.82501,0.0,-4.442,1.6123,-4.19142
1.0065,0.0,1.9997,2.5239,2.4076,-0.96191,2.48411
2.7922,1.4376,0.0,1.8331,-2.2964,-3.1094,-2.27379
1.9771,0.0,0.87912,2.5645,1.6205,-4.1872,1.61279
0.0,0.34301,2.1987,1.9856,3.942,0.54011,3.70634
1.9681,0.0,0.18861,2.0853,0.29934,-3.9991,0.23305
0.0,1.6853,2.8214,1.4998,3.5216,4.0353,3.55413
2.5716,0.88321,0.0,1.973,-1.7004,-4.3362,-1.66865
0.27417,1.9108,1.7909,0.0,-0.18265,1.8722,-0.20069
1.3934,2.8012,1.7594,0.0,-3.2687,4.2885,-3.20466
1.9637,2.6148,0.97992,0.0,-3.9811,1.7457,-3.91401
0.91509,0.0,1.9732,2.5823,4.0974,-1.6582,4.11338
1.9168,0.0,0.37856,2.1033,0.33464,-2.4316,0.27897
1.9278,2.661,1.0311,0.0,-4.6539,2.258,-4.36904
1.907,2.7109,1.1693,0.0,-3.9685,2.2176,-3.87979
0.038649,1.9646,1.9409,0.0,-0.059398,3.9059,-0.04927
2.6597,1.2122,0.0,1.9815,-1.3199,-2.5388,-1.34357
2.5112,0.80171,0.0,1.9908,-1.3721,-3.999,-1.36671
0.0,1.1422,2.6118,1.9948,2.4555,1.1625,2.33787
0.0,1.9183,2.7649,1.4423,1.6608,2.4373,1.43137
2.665,1.3993,0.0,1.9994,-1.0363,-1.7808,-1.06833
2.8211,1.4787,0.0,1.6715,-3.8919,-4.4798,-3.8067
1.0401,2.6622,1.9299,0.0,-2.1971,4.5061,-2.13336
1.5821,0.0,1.5705,2.8284,4.2871,-4.3233,4.27434
2.4655,0.69432,0.0,1.9924,-1.3971,-4.6556,-1.34969
2.7384,1.219,0.0,1.8732,-2.5286,-4.192,-2.56604
1.975,2.0914,0.1804,0.0,-4.3764,0.31883,-3.78324
2.3497,0.55357,0.0,1.9994,-0.90528,-3.9924,-0.87776
1.1692,0.0,1.8911,2.719,4.2868,-2.4395,4.26327
0.59955,0.0,1.999,2.3984,4.4866,-1.1359,4.22841
2.3184,1.9997,0.0,0.476,-4.653,-0.92623,-4.02627
2.5543,0.82464,0.0,1.9704,-1.8507,-4.9865,-1.79055
